,Power,Sound,Class
5366,13.49,47.93,Норма
5367,13.51,47.93,Норма
5368,13.51,48.06,Норма
5369,13.47,48.06,Норма
5370,13.47,47.72,Норма
5371,13.46,47.72,Норма
5372,13.46,47.86,Норма
5373,13.49,47.86,Норма
5374,13.49,48.11,Норма
5375,13.5,48.11,Норма
5376,13.5,47.65,Норма
5377,13.52,47.65,Норма
5378,13.52,47.63,Норма
5379,13.52,47.57,Норма
5380,13.52,47.93,Норма
5381,13.5,47.93,Норма
5382,13.5,47.78,Норма
5383,13.49,47.78,Норма
5384,13.45,47.78,Норма
5385,13.45,50.15,Норма
5386,13.47,50.15,Норма
5387,13.47,48.12,Норма
5388,13.54,48.12,Норма
5389,13.54,47.53,Норма
5390,13.53,47.53,Норма
5391,13.53,47.27,Норма
5392,13.52,47.27,Норма
5393,13.52,47.45,Норма
5394,13.55,47.45,Норма
5395,13.55,47.44,Норма
5396,13.56,47.44,Норма
5397,13.56,47.76,Норма
5398,13.6,47.76,Норма
5399,13.6,47.49,Норма
5400,13.54,47.49,Норма
5401,13.54,47.8,Норма
5402,13.6,47.8,Норма
5403,13.6,47.98,Норма
5404,13.6,47.64,Норма
5405,13.64,47.64,Норма
5406,13.64,47.89,Норма
5407,13.65,47.89,Норма
5408,13.65,47.78,Норма
5409,13.61,47.78,Норма
5410,13.61,47.93,Норма
5411,13.62,47.93,Норма
5412,13.58,47.93,Норма
5413,13.58,47.74,Норма
5414,13.56,47.74,Норма
5415,13.56,47.87,Норма
5416,13.65,47.87,Норма
5417,13.65,47.91,Норма
5418,13.6,47.91,Норма
5419,13.6,47.59,Норма
5420,13.6,47.66,Норма
5421,13.62,47.66,Норма
5422,13.62,47.72,Норма
5423,13.58,47.72,Норма
5424,13.58,47.64,Норма
5425,13.64,47.64,Норма
5426,13.64,47.84,Норма
5427,13.59,47.84,Норма
5428,13.59,48.07,Норма
5429,13.67,48.07,Норма
5430,13.67,48.02,Норма
5431,13.63,48.02,Норма
5432,13.63,48.25,Норма
5433,13.67,48.25,Норма
5434,13.67,47.83,Норма
5435,13.63,47.83,Норма
5436,13.63,47.98,Норма
5437,13.72,47.98,Норма
5438,13.72,47.91,Норма
5439,13.79,47.91,Норма
5440,13.79,48.01,Норма
5441,13.76,48.01,Норма
5442,13.76,47.96,Норма
5443,13.69,47.96,Норма
5444,13.69,47.93,Норма
5445,13.76,47.93,Норма
5446,13.76,47.69,Норма
5447,13.74,47.69,Норма
5448,13.74,47.78,Норма
5449,13.78,47.78,Норма
5450,13.78,47.79,Норма
5451,13.74,47.79,Норма
5452,13.74,47.63,Норма
5453,13.64,47.63,Норма
5454,13.64,47.86,Норма
5455,13.68,47.86,Норма
5456,13.68,47.91,Норма
5457,13.71,47.91,Норма
5458,13.71,47.89,Норма
5459,13.7,47.89,Норма
5460,13.7,47.92,Норма
5461,13.64,47.92,Норма
5462,13.64,47.8,Норма
5463,13.66,47.8,Норма
5464,13.66,47.62,Норма
5465,13.64,47.62,Норма
5466,13.64,47.81,Норма
5467,13.6,47.81,Норма
5468,13.6,47.83,Норма
5469,13.66,47.83,Норма
5470,13.66,47.34,Норма
5471,13.62,47.34,Норма
5472,13.62,47.61,Норма
5473,13.63,47.61,Норма
5474,13.63,47.72,Норма
5475,13.64,47.72,Норма
5476,13.64,47.69,Норма
5477,13.63,47.69,Норма
5478,13.63,47.78,Норма
5479,13.72,47.78,Норма
5480,13.72,48.19,Норма
5481,13.59,48.19,Норма
5482,13.59,47.65,Норма
5483,13.68,47.65,Норма
5484,13.68,47.92,Норма
5485,13.6,47.92,Норма
5486,13.6,47.84,Норма
5487,13.61,47.84,Норма
5488,13.61,47.99,Норма
5489,13.7,47.99,Норма
5490,13.7,47.54,Норма
5491,13.6,47.54,Норма
5492,13.6,47.7,Норма
5493,13.62,47.7,Норма
5494,13.62,47.81,Норма
5495,13.67,47.81,Норма
5496,13.67,47.72,Норма
5497,13.68,47.72,Норма
5498,13.68,48.05,Норма
5499,13.71,48.05,Норма
5500,13.71,47.83,Норма
5501,13.69,47.83,Норма
5502,13.69,48.03,Норма
5503,13.69,48.09,Норма
5504,13.64,48.09,Норма
5505,13.64,47.7,Норма
5506,13.66,47.7,Норма
5507,13.66,47.47,Норма
5508,13.68,47.47,Норма
5509,13.68,48.04,Норма
5510,13.62,48.04,Норма
5511,13.62,47.56,Норма
5512,13.76,47.56,Норма
5513,13.76,47.8,Норма
5514,13.66,47.8,Норма
5515,13.66,47.54,Норма
5516,13.69,47.54,Норма
5517,13.69,47.58,Норма
5518,13.69,48.24,Норма
5519,13.68,48.24,Норма
5520,13.68,48.27,Норма
5521,13.71,48.27,Норма
5522,13.71,47.84,Норма
5523,13.64,47.84,Норма
5524,13.64,47.66,Норма
5525,13.72,47.66,Норма
5526,13.72,47.83,Норма
5527,13.71,47.83,Норма
5528,13.71,47.77,Норма
5529,13.72,47.77,Норма
5530,13.72,47.65,Норма
5531,13.75,47.65,Норма
5532,13.75,48.31,Норма
5533,13.7,48.31,Норма
5534,13.7,48.35,Норма
5535,13.75,48.35,Норма
5536,13.75,48.01,Норма
5537,13.65,48.01,Норма
5538,13.65,47.58,Норма
5539,13.7,47.58,Норма
5540,13.7,48.09,Норма
5541,13.76,48.09,Норма
5542,13.76,47.77,Норма
5543,13.71,47.77,Норма
5544,13.71,47.88,Норма
5545,13.76,47.88,Норма
5546,13.76,47.59,Норма
5547,13.71,47.59,Норма
5548,13.71,47.93,Норма
5549,13.71,48.03,Норма
5550,13.66,48.03,Норма
5551,13.66,47.61,Норма
5552,13.64,47.61,Норма
5553,13.64,48.04,Норма
5554,13.65,48.04,Норма
5555,13.65,47.91,Норма
5556,13.57,47.91,Норма
5557,13.57,58.13,Норма
5558,13.17,58.13,Норма
5559,13.17,47.49,Норма
5560,13.58,47.49,Норма
5561,13.58,47.66,Норма
5562,13.5,47.66,Норма
5563,13.5,47.99,Норма
5564,13.59,47.99,Норма
5565,13.48,47.99,Норма
5566,13.48,47.89,Норма
5567,13.57,47.89,Норма
5568,13.57,47.48,Норма
5569,13.54,47.48,Норма
5570,13.54,47.69,Норма
5571,13.54,48.17,Норма
5572,13.55,48.17,Норма
5573,13.55,47.8,Норма
5574,13.57,47.8,Норма
5575,13.57,47.75,Норма
5576,13.56,47.75,Норма
5577,13.56,47.71,Норма
5578,13.48,47.71,Норма
5579,13.48,48.05,Норма
5580,13.51,48.05,Норма
5581,13.51,47.68,Норма
5582,13.48,47.68,Норма
5583,13.45,47.68,Норма
5584,13.45,47.87,Норма
5585,13.47,47.87,Норма
5586,13.47,47.52,Норма
5587,13.43,47.52,Норма
5588,13.43,47.73,Норма
5589,13.52,47.73,Норма
5590,13.52,47.18,Норма
5591,13.51,47.18,Норма
5592,13.51,47.64,Норма
5593,13.45,47.64,Норма
5594,13.45,47.74,Норма
5595,13.5,47.74,Норма
5596,13.5,47.92,Норма
5597,13.44,47.92,Норма
5598,13.44,47.9,Норма
5599,13.54,47.9,Норма
5600,13.54,48,Норма
5601,13.54,48.02,Норма
5602,13.48,48.02,Норма
5603,13.48,48.05,Норма
5604,13.55,48.05,Норма
5605,13.55,47.93,Норма
5606,13.48,47.93,Норма
5607,13.48,47.89,Норма
5608,13.48,47.66,Норма
5609,13.47,47.66,Норма
5610,13.47,47.76,Норма
5611,13.51,47.76,Норма
5612,13.51,47.7,Норма
5613,13.52,47.7,Норма
5614,13.52,47.73,Норма
5615,13.47,47.73,Норма
5616,13.47,47.65,Норма
5617,13.52,47.65,Норма
5618,13.52,49.58,Норма
5619,13.42,49.58,Норма
5620,13.42,47.88,Норма
5621,13.52,47.88,Норма
5622,13.52,56.56,Норма
5623,13.5,56.56,Норма
5624,13.5,48.29,Норма
5625,13.55,48.29,Норма
5626,13.55,48.62,Норма
5627,13.54,48.62,Норма
5628,13.54,48.99,Норма
5629,13.51,48.99,Норма
5630,13.51,49.52,Норма
5631,13.63,49.52,Норма
5632,13.63,59.9,Норма
5633,13.62,59.9,Норма
5634,13.62,53.2,Норма
5635,13.62,59.26,Норма
5636,13.62,47.95,Норма
5637,13.45,47.95,Норма
5638,13.45,48.08,Норма
5639,13.55,48.08,Норма
5640,13.55,47.63,Норма
5641,13.53,47.63,Норма
5642,13.53,47.86,Норма
5643,13.58,47.86,Норма
5644,13.58,48.23,Норма
5645,13.62,48.23,Норма
5646,13.62,48.02,Норма
5647,13.54,48.02,Норма
5648,13.54,47.58,Норма
5649,13.56,47.58,Норма
5650,13.56,47.89,Норма
5651,13.56,47.6,Норма
5652,13.54,47.6,Норма
5653,13.54,47.61,Норма
5654,13.59,47.61,Норма
5655,13.59,47.35,Норма
5656,13.59,47.69,Норма
5657,13.65,47.69,Норма
5658,13.65,47.37,Норма
5659,13.71,47.37,Норма
5660,13.71,47.82,Норма
5661,13.67,47.82,Норма
5662,13.67,47.81,Норма
5663,13.64,47.81,Норма
5664,13.64,47.98,Норма
5665,13.6,47.98,Норма
5666,13.6,47.95,Норма
5667,13.59,47.95,Норма
5668,13.59,47.99,Норма
5669,13.59,48.28,Норма
5670,13.67,48.28,Норма
5671,13.67,47.94,Норма
5672,13.66,47.94,Норма
5673,13.66,47.57,Норма
5674,13.64,47.57,Норма
5675,13.64,47.44,Норма
5676,13.61,47.44,Норма
5677,13.61,47.87,Норма
5678,13.61,47.7,Норма
5679,13.6,47.7,Норма
5680,13.6,48.15,Норма
5681,13.58,48.15,Норма
5682,13.58,49.45,Норма
5683,13.52,49.45,Норма
5684,13.52,47.93,Норма
5685,13.58,47.93,Норма
5686,13.58,47.83,Норма
5687,13.58,47.47,Норма
5688,13.57,47.47,Норма
5689,13.57,48.09,Норма
5690,13.61,48.09,Норма
5691,13.61,48.2,Норма
5692,13.62,48.2,Норма
5693,13.62,48.06,Норма
5694,13.6,48.06,Норма
5695,13.6,47.9,Норма
5696,13.55,47.9,Норма
5697,13.55,47.73,Норма
5698,13.54,47.73,Норма
5699,13.54,47.94,Норма
5700,13.67,47.94,Норма
5701,13.67,48.07,Норма
5702,13.62,48.07,Норма
5703,13.62,48.47,Норма
5704,13.57,48.47,Норма
5705,13.57,47.5,Норма
5706,13.61,47.5,Норма
5707,13.61,47.87,Норма
5708,13.6,47.87,Норма
5709,13.6,48.02,Норма
5710,13.54,48.02,Норма
5711,13.54,47.6,Норма
5712,13.52,47.6,Норма
5713,13.52,47.34,Норма
5714,13.57,47.34,Норма
5715,13.57,47.54,Норма
5716,13.49,47.54,Норма
5717,13.49,47.86,Норма
5718,13.43,47.86,Норма
5719,13.43,47.91,Норма
5720,13.43,47.83,Норма
5721,13.42,47.83,Норма
5722,13.42,47.66,Норма
5723,13.5,47.66,Норма
5724,13.5,47.86,Норма
5725,13.5,48.1,Норма
5726,13.51,48.1,Норма
5727,13.51,47.83,Норма
5728,13.51,48.19,Норма
5729,13.5,48.19,Норма
5730,13.5,47.58,Норма
5731,13.51,47.58,Норма
5732,13.51,48.26,Норма
5733,13.53,48.26,Норма
5734,13.53,47.93,Норма
5735,13.49,47.93,Норма
5736,13.49,47.77,Норма
5737,13.42,47.77,Норма
5738,13.42,47.89,Норма
5739,13.55,47.89,Норма
5740,13.55,48.05,Норма
5741,13.51,48.05,Норма
5742,13.51,47.77,Норма
5743,13.56,47.77,Норма
5744,13.56,47.87,Норма
5745,13.54,47.87,Норма
5746,13.54,48.01,Норма
5747,13.56,48.01,Норма
5748,13.56,47.79,Норма
5749,13.53,47.79,Норма
5750,13.53,47.43,Норма
5751,13.52,47.43,Норма
5752,13.52,47.81,Норма
5753,13.53,47.81,Норма
5754,13.53,47.86,Норма
5755,13.51,47.86,Норма
5756,13.51,48,Норма
5757,13.5,48,Норма
5758,13.5,47.54,Норма
5759,13.5,48.02,Норма
5760,13.5,48.12,Норма
5761,13.57,48.12,Норма
5762,13.57,47.93,Норма
5763,13.51,47.93,Норма
5764,13.51,47.68,Норма
5765,13.55,47.68,Норма
5766,13.55,47.89,Норма
5767,13.54,47.89,Норма
5768,13.54,47.67,Норма
5769,13.5,47.67,Норма
5770,13.5,47.66,Норма
5771,13.53,47.66,Норма
5772,13.53,47.4,Норма
5773,13.56,47.4,Норма
5774,13.56,47.88,Норма
5775,13.57,47.88,Норма
5776,13.57,47.73,Норма
5777,13.51,47.73,Норма
5778,13.51,47.54,Норма
5779,13.52,47.54,Норма
5780,13.52,48.44,Норма
5781,13.55,48.44,Норма
5782,13.55,49.48,Норма
5783,13.59,49.48,Норма
5784,13.59,47.75,Норма
5785,13.53,47.75,Норма
5786,13.53,47.73,Норма
5787,13.56,47.73,Норма
5788,13.56,47.79,Норма
5789,13.55,47.79,Норма
5790,13.55,47.71,Норма
5791,13.54,47.71,Норма
5792,13.54,47.41,Норма
5793,13.58,47.41,Норма
5794,13.58,47.48,Норма
5795,13.55,47.48,Норма
5796,13.55,47.56,Норма
5797,13.46,47.56,Норма
5798,13.46,47.57,Норма
5799,13.53,47.57,Норма
5800,13.53,48.68,Норма
5801,13.51,48.68,Норма
5802,13.51,47.1,Норма
5803,13.48,47.1,Норма
5804,13.48,48.14,Норма
5805,13.5,48.14,Норма
5806,13.5,47.75,Норма
5807,13.51,47.75,Норма
5808,13.51,47.83,Норма
5809,13.5,47.83,Норма
5810,13.5,47.51,Норма
5811,13.48,47.51,Норма
5812,13.48,47.74,Норма
5813,13.52,47.74,Норма
5814,13.52,48.07,Норма
5815,13.5,48.07,Норма
5816,13.5,47.7,Норма
5817,13.51,47.7,Норма
5818,13.51,48.98,Норма
5819,13.5,48.98,Норма
5820,13.5,47.6,Норма
5821,13.54,47.6,Норма
5822,13.54,48.07,Норма
5823,13.49,48.07,Норма
5824,13.49,47.99,Норма
5825,13.48,47.99,Норма
5826,13.48,47.49,Норма
5827,13.5,47.49,Норма
5828,13.5,47.62,Норма
5829,13.51,47.62,Норма
5830,13.51,47.93,Норма
5831,13.49,47.93,Норма
5832,13.49,48.13,Норма
5833,13.49,47.93,Норма
5834,13.45,47.93,Норма
5835,13.45,47.85,Норма
5836,13.46,47.85,Норма
5837,13.46,47.33,Норма
5838,13.45,47.33,Норма
5839,13.45,49.65,Норма
5840,13.42,49.65,Норма
5841,13.42,48.19,Норма
5842,13.42,47.99,Норма
5843,13.45,47.99,Норма
5844,13.45,47.96,Норма
5845,13.55,47.96,Норма
5846,13.55,48.78,Норма
5847,13.55,47.96,Норма
5848,13.53,47.96,Норма
5849,13.53,47.7,Норма
5850,13.54,47.7,Норма
5851,13.54,47.54,Норма
5852,13.52,47.54,Норма
5853,13.52,47.52,Норма
5854,13.48,47.52,Норма
5855,13.48,47.78,Норма
5856,13.46,47.78,Норма
5857,13.46,47.46,Норма
5858,13.53,47.46,Норма
5859,13.53,48.36,Норма
5860,13.5,48.36,Норма
5861,13.5,48.11,Норма
5862,13.5,47.43,Норма
5863,13.53,47.43,Норма
5864,13.53,48.25,Норма
5865,13.5,48.25,Норма
5866,13.5,48,Норма
5867,13.52,48,Норма
5868,13.52,47.82,Норма
5869,13.62,47.82,Норма
5870,13.62,47.88,Норма
5871,13.63,47.88,Норма
5872,13.63,47.85,Норма
5873,13.58,47.85,Норма
5874,13.58,47.73,Норма
5875,13.61,47.73,Норма
5876,13.61,48.24,Норма
5877,13.58,48.24,Норма
5878,13.58,47.9,Норма
5879,13.58,48.23,Норма
5880,13.58,48.95,Норма
5881,13.56,48.95,Норма
5882,13.56,48.27,Норма
5883,13.6,48.27,Норма
5884,13.6,48.1,Норма
5885,13.56,48.1,Норма
5886,13.56,48.31,Норма
5887,13.54,48.31,Норма
5888,13.54,47.82,Норма
5889,13.53,47.82,Норма
5890,13.53,47.9,Норма
5891,13.56,47.9,Норма
5892,13.56,47.92,Норма
5893,13.54,47.92,Норма
5894,13.54,47.99,Норма
5895,13.54,47.7,Норма
5896,13.57,47.7,Норма
5897,13.57,48.36,Норма
5898,13.54,48.36,Норма
5899,13.54,47.98,Норма
5900,13.56,47.98,Норма
5901,13.56,48.05,Норма
5902,13.55,48.05,Норма
5903,13.55,47.97,Норма
5904,13.58,47.97,Норма
5905,13.58,47.91,Норма
5906,13.57,47.91,Норма
5907,13.57,48.02,Норма
5908,13.59,48.02,Норма
5909,13.59,47.75,Норма
5910,13.62,47.75,Норма
5911,13.62,48.03,Норма
5912,13.57,48.03,Норма
5913,13.57,47.99,Норма
5914,13.6,47.99,Норма
5915,13.6,47.74,Норма
5916,13.59,47.74,Норма
5917,13.59,47.68,Норма
5918,13.6,47.68,Норма
5919,13.6,48.05,Норма
5920,13.59,48.05,Норма
5921,13.59,47.63,Норма
5922,13.58,47.63,Норма
5923,13.58,48.14,Норма
5924,13.55,48.14,Норма
5925,13.55,47.66,Норма
5926,13.57,47.66,Норма
5927,13.57,47.75,Норма
5928,13.6,47.75,Норма
5929,13.6,47.72,Норма
5930,13.58,47.72,Норма
5931,13.58,47.69,Норма
5932,13.58,47.85,Норма
5933,13.59,47.85,Норма
5934,13.59,48.18,Норма
5935,13.66,48.18,Норма
5936,13.66,47.96,Норма
5937,13.67,47.96,Норма
5938,13.67,48,Норма
5939,13.68,48,Норма
5940,13.68,48.03,Норма
5941,13.67,48.03,Норма
5942,13.67,47.6,Норма
5943,13.68,47.6,Норма
5944,13.68,48,Норма
5945,13.71,48,Норма
5946,13.71,48.08,Норма
5947,13.69,48.08,Норма
5948,13.69,48.02,Норма
5949,13.68,48.02,Норма
5950,13.68,47.84,Норма
5951,13.69,47.84,Норма
5952,13.69,48.82,Норма
5953,13.71,48.82,Норма
5954,13.71,48,Норма
5955,13.64,48,Норма
5956,13.64,47.82,Норма
5957,13.66,47.82,Норма
5958,13.66,47.72,Норма
5959,13.67,47.72,Норма
5960,13.67,47.55,Норма
5961,13.71,47.55,Норма
5962,13.71,47.93,Норма
5963,13.63,47.93,Норма
5964,13.63,47.62,Норма
5965,13.62,47.62,Норма
5966,13.62,48.05,Норма
5967,13.64,48.05,Норма
5968,13.64,47.99,Норма
5969,13.68,47.99,Норма
5970,13.68,47.56,Норма
5971,13.64,47.56,Норма
5972,13.64,48.22,Норма
5973,13.7,48.22,Норма
5974,13.7,47.88,Норма
5975,13.66,47.88,Норма
5976,13.66,48.19,Норма
5977,13.68,48.19,Норма
5978,13.68,47.71,Норма
5979,13.62,47.71,Норма
5980,13.62,48.05,Норма
5981,13.64,48.05,Норма
5982,13.64,47.8,Норма
5983,13.61,47.8,Норма
5984,13.61,47.71,Норма
5985,13.67,47.71,Норма
5986,13.67,48.27,Норма
5987,13.67,47.6,Норма
5988,13.64,47.6,Норма
5989,13.64,47.71,Норма
5990,13.7,47.71,Норма
5991,13.7,47.96,Норма
5992,13.63,47.96,Норма
5993,13.63,47.97,Норма
5994,13.63,47.55,Норма
5995,13.63,47.83,Норма
5996,13.64,47.83,Норма
5997,13.64,48.01,Норма
5998,13.64,47.5,Норма
5999,13.62,47.5,Норма
6000,13.62,47.49,Норма
6001,13.63,47.49,Норма
6002,13.63,47.6,Норма
6003,13.64,47.6,Норма
6004,13.64,47.56,Норма
6005,13.57,47.56,Норма
6006,13.57,47.53,Норма
6007,13.59,47.53,Норма
6008,13.59,47.69,Норма
6009,13.62,47.69,Норма
6010,13.62,48.02,Норма
6011,13.67,48.02,Норма
6012,13.67,48.09,Норма
6013,13.63,48.09,Норма
6014,13.63,47.86,Норма
6015,13.67,47.86,Норма
6016,13.67,47.9,Норма
6017,13.67,48.06,Норма
6018,13.65,48.06,Норма
6019,13.65,48.09,Норма
6020,13.67,48.09,Норма
6021,13.67,47.47,Норма
6022,13.63,47.47,Норма
6023,13.63,48.11,Норма
6024,13.56,48.11,Норма
6025,13.56,48.07,Норма
6026,13.57,48.07,Норма
6027,13.57,47.76,Норма
6028,13.61,47.76,Норма
6029,13.61,47.54,Норма
6030,13.62,47.54,Норма
6031,13.62,47.59,Норма
6032,13.64,47.59,Норма
6033,13.64,47.77,Норма
6034,13.59,47.77,Норма
6035,13.59,47.58,Норма
6036,13.57,47.58,Норма
6037,13.57,47.88,Норма
6038,13.55,47.88,Норма
6039,13.55,47.49,Норма
6040,13.62,47.49,Норма
6041,13.62,48.02,Норма
6042,13.57,48.02,Норма
6043,13.57,47.87,Норма
6044,13.6,47.87,Норма
6045,13.6,47.75,Норма
6046,13.56,47.75,Норма
6047,13.56,47.73,Норма
6048,13.54,47.73,Норма
6049,13.54,47.78,Норма
6050,13.59,47.78,Норма
