dates,Гренландское,Восточно-Сибирское,Чукотское,Берингово,Лаптевых,Карское,Баренцево
2020-05-11,271264,1121120,956872,1491560,691292,498624,308112
2020-05-12,285180,1084468,941584,1488228,679728,482552,276948
2020-05-13,254212,1077020,917868,1488424,659932,447468,191100
2020-05-14,245196,1095444,903756,1471764,654836,448056,184240
2020-05-15,242844,1097404,889840,1470196,642292,432376,175028
2020-05-16,254408,1103872,883568,1465100,631120,425320,176400
2020-05-17,281456,1103872,882588,1463336,592900,412972,175812
2020-05-18,272244,1119552,879452,1465296,568400,392196,181692
2020-05-19,276164,1118376,878472,1464120,556836,385140,185612
2020-05-20,261268,1118572,874356,1468432,557424,400036,186396
2020-05-21,253428,1125236,873180,1477252,572712,353976,185024
2020-05-22,242256,1130724,869652,1479800,555268,316344,186396
2020-05-23,242060,1131312,870044,1481956,528024,383376,179340
2020-05-24,224028,1122296,868084,1476468,534100,375928,169540
2020-05-25,257740,1109164,866516,1453144,542724,380828,165228
2020-05-26,250880,1096816,867888,1432760,541156,375144,131516
2020-05-27,252448,1061928,869260,1415316,537040,353584,107016
2020-05-28,250880,1019004,862204,1409436,549584,357112,113680
2020-05-29,262640,987840,846524,1410808,528220,374948,124068
2020-05-30,234024,972160,835156,1402380,521752,346528,131124
2020-05-31,230300,980196,833392,1402576,531552,327124,134848
2020-06-01,223244,976080,825944,1405320,517440,326928,109956
2020-06-02,233436,976276,821436,1401400,499996,327712,104468
2020-06-03,236376,973140,816536,1401792,495684,308504,109172
2020-06-04,237160,972552,814968,1402576,477260,302624,114268
2020-06-05,241472,976080,813792,1397676,431004,300468,112504
2020-06-06,243628,942956,812224,1386700,400624,299880,109760
2020-06-07,240492,908852,809872,1378076,392980,296548,103488
2020-06-08,222264,899052,805756,1361220,377496,274400,86632
2020-06-09,213640,854168,805756,1343580,355348,244412,88788
2020-06-10,222656,834176,785960,1318492,351036,235004,87612
2020-06-11,170128,843780,776748,1287916,333788,247940,100744
2020-06-12,145040,832020,759500,1282820,299684,250096,100352
2020-06-13,165424,807912,727944,1252440,293804,240296,100352
2020-06-14,186788,742644,695800,1198344,263032,225400,107408
2020-06-15,186592,607600,695604,1129548,269892,221872,107800
2020-06-16,175420,459032,666008,1036056,249116,210700,83300
2020-06-17,191100,383376,583296,952364,245196,217364,87220
2020-06-18,189532,325752,490980,858088,231280,225988,116032
2020-06-19,149548,308896,541744,725984,221284,213836,111720
2020-06-20,91924,359660,627788,920220,214424,207564,109564
2020-06-21,84476,469420,612500,1064672,219128,205800,105252
2020-06-22,74480,551544,622104,1036252,218932,180124,120344
2020-06-23,54292,641900,630532,1048012,214424,148960,115248
2020-06-24,31164,689332,641312,1082900,199136,142100,116620
2020-06-25,12152,681492,633276,1086624,200508,147784,107408
2020-06-26,20776,622496,598388,1061144,215404,123284,110544
2020-06-27,34692,536844,571928,1003128,160916,139748,110348
2020-06-28,66248,504896,553308,978040,132300,148568,108388
2020-06-29,85064,591136,538216,921004,164444,127400,115052
2020-06-30,92708,631120,460208,872788,167776,98588,111328
2020-07-01,93100,555464,357896,990976,72716,92120,113092
2020-07-02,91336,460012,489412,1095052,57036,86436,107996
2020-07-03,101920,449232,460404,1107008,54096,82908,94864
2020-07-04,88984,429240,441588,1077412,83104,52724,66444
2020-07-05,112896,401016,461972,1108184,82124,42728,63896
2020-07-06,122500,383768,411992,1164044,90356,35280,55272
2020-07-07,115444,378476,402976,1194032,95648,36652,47040
2020-07-08,118972,367500,400820,1159536,101528,31360,44296
2020-07-09,132692,374360,431984,1191092,88200,29988,38808
2020-07-10,138180,383180,420420,1211280,88788,30380,37828
2020-07-11,146608,396508,425712,1185408,83496,26852,29008
2020-07-12,125636,365540,405916,1065064,74284,23716,28028
2020-07-13,129556,345744,389256,1145424,48020,19796,28224
2020-07-14,133868,364560,390236,1155028,42336,15876,29400
2020-07-15,118972,353192,464716,1126020,43904,16464,27048
2020-07-16,122500,334180,414148,1094464,38220,18228,25088
2020-07-17,119168,303996,463344,981960,28420,17640,22932
2020-07-18,98588,308504,441588,954912,11760,16660,19600
2020-07-19,96040,219128,402976,851424,392,15092,16464
2020-07-20,88396,139356,454720,739508,0,12544,15484
2020-07-21,103880,122304,380044,731080,0,11564,12740
2020-07-22,97608,110152,255388,685216,0,9212,17052
2020-07-23,106232,85652,164248,580356,0,8624,17640
2020-07-24,85064,93296,194824,591920,0,588,9800
2020-07-25,84672,80164,144256,570164,0,0,4508
2020-07-26,44884,88592,136220,500976,0,0,1568
2020-07-27,39788,80164,120344,381416,0,0,0
2020-07-28,11172,23128,118580,307328,0,0,0
2020-07-29,3528,31752,59192,290668,0,0,0
2020-07-30,1372,24500,31164,253232,0,0,0
2020-07-31,980,22148,29204,267148,0,0,0
2020-08-01,588,6272,21756,250292,0,0,0
2020-08-02,784,5488,24304,365932,0,0,0
2020-08-03,2352,3724,30772,397096,0,0,0
2020-08-04,1176,13916,34104,323988,0,0,0
2020-08-05,588,19796,20972,254996,0,0,0
2020-08-06,1372,4704,16660,241668,0,0,0
2020-08-07,0,0,10780,247352,0,0,0
2020-08-08,0,5880,8232,294392,0,0,0
2020-08-09,0,6664,9604,295568,0,0,0
2020-08-10,0,8232,8624,297136,0,0,0
2020-08-11,0,5096,5880,236768,0,0,0
2020-08-12,0,1568,0,216188,0,0,0
2020-08-13,3920,1372,1176,242452,0,0,0
2020-08-14,0,5880,5488,322812,0,0,0
2020-08-15,0,1176,0,230692,0,0,0
2020-08-16,0,4508,196,187768,0,0,0
2020-08-17,588,4704,5096,203448,0,0,0
2020-08-18,392,7448,6076,173264,0,0,0
2020-08-19,0,2940,2352,242648,0,0,0
2020-08-20,784,1764,2548,278516,0,0,0
2020-08-21,0,4508,3724,340256,0,0,0
2020-08-22,0,9996,392,358288,0,0,0
2020-08-23,1372,2548,588,351624,0,0,0
2020-08-24,2744,5488,392,364168,0,0,0
2020-08-25,4508,4116,0,376124,0,0,0
2020-08-26,2156,4704,0,429828,0,0,0
2020-08-27,11760,43120,11564,449820,0,0,0
2020-08-28,0,78988,24108,436688,0,0,0
2020-08-29,588,112896,25676,430808,0,0,0
2020-08-30,0,128380,24696,408072,0,0,0
2020-08-31,2940,128968,25676,399840,0,0,0
2020-09-01,5880,136416,41356,411796,0,0,0
2020-09-02,6664,138572,37436,427476,0,0,0
2020-09-03,4116,128184,37044,424732,0,0,0
2020-09-04,6468,129360,57232,435120,0,0,0
2020-09-05,4312,68600,51156,478240,0,0,0
2020-09-06,9604,26460,43904,465500,0,0,0
2020-09-07,14700,28224,47824,468636,0,0,0
2020-09-08,13328,49588,55272,479416,0,0,0
2020-09-09,16660,75068,85456,508424,0,0,0
2020-09-10,20972,33320,74480,508620,0,0,0
2020-09-11,18816,29008,76440,529788,0,0,0
2020-09-12,17444,17052,60760,545272,0,0,0
2020-09-13,16268,9016,48216,559384,0,0,0
2020-09-14,22932,11760,52136,577612,0,0,0
2020-09-15,35672,9604,52136,581924,0,0,0
2020-09-16,34104,12544,62916,579376,0,0,0
2020-09-17,48608,12544,68404,616224,0,0,0
2020-09-18,38416,15680,78204,621712,0,0,0
2020-09-19,68600,15680,78204,624064,0,0,0
2020-09-20,57428,12152,69972,641508,0,0,0
2020-09-21,56056,38220,83300,653856,0,0,0
2020-09-22,34300,80948,99176,611324,0,0,0
2020-09-23,39200,104664,108388,608972,0,0,0
2020-09-24,69188,57624,121324,641116,0,0,0
2020-09-25,104468,53312,117404,674240,0,0,0
2020-09-26,107408,49196,117796,675612,0,0,0
2020-09-27,122108,40964,113484,690900,0,0,196
2020-09-28,124460,36848,114660,691292,0,0,588
2020-09-29,132104,27440,112308,727748,0,0,196
2020-09-30,117600,21168,95648,772044,0,0,0
2020-10-01,154448,18816,94080,804384,0,0,0
2020-10-02,137200,13720,89572,813596,0,0,0
2020-10-03,109172,22736,87220,811440,0,0,0
2020-10-04,106820,37240,83692,770084,0,0,588
2020-10-05,119364,29596,78400,778120,0,0,196
2020-10-06,107212,27832,79772,782628,0,0,196
2020-10-07,116228,23716,77420,835156,0,0,588
2020-10-08,109172,28812,80752,889448,0,0,0
2020-10-09,116032,30576,83496,923160,0,0,0
2020-10-10,150724,33908,98784,995288,0,0,588
2020-10-11,154840,37044,100744,1028608,0,0,980
2020-10-12,164444,40964,107016,1055068,0,0,2156
2020-10-13,166796,42140,140336,1120140,0,0,2156
2020-10-14,155820,44492,162484,1155224,0,0,1960
2020-10-15,180908,47040,172480,1166984,0,0,2548
2020-10-16,156604,40768,156996,1166592,0,0,3136
2020-10-17,183064,42532,146216,1184428,0,0,2940
2020-10-18,191492,47432,158956,1216572,0,0,2940
2020-10-19,200900,51156,176792,1222060,0,0,3136
2020-10-20,200312,57820,174048,1220492,0,0,2940
2020-10-21,203448,75656,173068,1216180,0,0,1960
2020-10-22,199920,89180,181496,1199128,0,0,980
2020-10-23,218736,93100,189336,1198344,4312,0,784
2020-10-24,230300,115444,208544,1233428,12740,196,588
2020-10-25,236180,109564,215208,1264396,18032,2940,980
2020-10-26,251860,122304,222656,1316728,22540,6076,1372
2020-10-27,270480,137004,247352,1336328,28616,3920,1764
2020-10-28,263424,144452,267148,1348284,39984,2940,1568
2020-10-29,260680,153076,287728,1398460,42532,1764,1372
2020-10-30,255780,180908,313992,1418844,51156,1764,1764
2020-10-31,245392,193060,331436,1424332,58996,4508,2940
2020-11-01,246176,252448,353780,1437856,68600,6468,5096
2020-11-02,224224,338688,381808,1445696,97412,2548,3332
2020-11-03,208152,399252,413952,1467452,137788,6860,1176
2020-11-04,221872,487256,432572,1469216,182672,47040,196
2020-11-05,218540,592704,454524,1454124,231672,36848,0
2020-11-06,214424,632884,459424,1449812,294980,87220,0
2020-11-07,225400,762244,468440,1429232,357504,162484,0
2020-11-08,244216,897484,484512,1441384,428652,171304,0
2020-11-09,245588,963732,496468,1464904,411600,188160,0
2020-11-10,240100,993916,493528,1469216,311640,197568,0
2020-11-11,197960,1020572,488628,1465884,348880,204624,0
2020-11-12,241472,1093092,506464,1483524,459424,238532,0
2020-11-13,251076,1152088,528024,1505672,506660,253428,196
2020-11-14,247744,1162672,546252,1507240,567420,189924,784
2020-11-15,229712,1182860,560168,1508024,624456,171500,196
2020-11-16,252252,1202852,557228,1501752,591332,160132,0
2020-11-17,265188,1197168,548604,1504692,582120,137004,1568
2020-11-18,271656,1205988,534100,1499400,622888,108584,1568
2020-11-19,290080,1205400,540176,1506456,625632,100352,4312
2020-11-20,305172,1193248,538020,1505280,648172,102900,6468
2020-11-21,305956,1188544,536844,1503320,662284,118188,7448
2020-11-22,333200,1188544,539392,1494304,694624,147196,7644
2020-11-23,329280,1209516,539588,1494892,737156,186396,7644
2020-11-24,332612,1214612,533316,1502536,746564,186200,5684
2020-11-25,347900,1193052,516460,1499988,753816,153860,7644
2020-11-26,338884,1159732,509012,1479408,741468,129948,10192
2020-11-27,333004,1160908,524300,1505476,739312,131516,5488
2020-11-28,332220,1174040,537824,1517824,727356,109760,5488
2020-11-29,340060,1198540,558796,1522136,696780,90748,6468
2020-11-30,361620,1222452,577808,1523312,661304,87416,7252
2020-12-01,348684,1229116,593880,1514296,683452,90356,14308
2020-12-02,316148,1241464,612500,1487248,736372,105644,16856
2020-12-03,316736,1242836,633668,1461376,751464,117992,34692
2020-12-04,339276,1243032,639940,1443344,753816,144452,35476
2020-12-05,340256,1243032,654444,1499400,753816,146216,37436
2020-12-06,345548,1243032,682276,1521352,753816,197764,83496
2020-12-07,348488,1243032,702072,1523900,753816,222656,80948
2020-12-08,366520,1243032,694820,1525272,753816,248332,64484
2020-12-09,379848,1241856,700896,1525272,753816,300664,88984
2020-12-10,378084,1238524,728532,1525468,753816,316932,64484
2020-12-11,377300,1236956,758912,1523704,753816,235200,74480
2020-12-12,372400,1224804,744408,1515080,753816,231476,76636
2020-12-13,370832,1205008,691488,1520764,753816,288120,122500
2020-12-14,366520,1185212,671300,1521744,753816,336140,154448
2020-12-15,363972,1178940,674632,1525272,753816,367500,163464
2020-12-16,355544,1169532,704816,1525076,753816,400624,168560
2020-12-17,361424,1164240,749112,1523508,753816,417676,208936
2020-12-18,364168,1175020,788704,1524292,753816,436296,203252
2020-12-19,367500,1177960,808892,1525468,753620,462168,200312
2020-12-20,364168,1200696,851816,1525860,753816,479808,216776
2020-12-21,361424,1222648,894152,1525076,753816,496664,234612
2020-12-22,372204,1242444,910028,1524684,753816,506268,191100
2020-12-23,371616,1242444,906108,1514884,753816,532140,157976
2020-12-24,369264,1242836,948640,1520176,753816,565460,121128
2020-12-25,344372,1242640,986468,1525860,753816,597604,103684
2020-12-26,329476,1242248,1012144,1525860,753816,599368,100744
2020-12-27,312228,1242248,1006068,1525860,753816,601524,103096
2020-12-28,329672,1242444,998032,1525664,753228,619556,120736
2020-12-29,341432,1242640,986860,1525860,753816,619752,110740
2020-12-30,340452,1242640,987056,1525860,753816,616224,97608
2020-12-31,359856,1242836,976080,1525860,753816,622888,82908
2021-01-01,360640,1242444,961380,1521744,753816,634648,77028
2021-01-02,365540,1242444,960988,1521744,753816,611520,70168
2021-01-03,354956,1242248,988232,1521744,752444,601132,64876
2021-01-04,363776,1242444,1003912,1521744,750092,573888,65660
2021-01-05,391412,1242248,1005088,1521744,743232,483336,51744
2021-01-06,402388,1242444,1009008,1521744,734804,387296,37436
2021-01-07,406896,1242640,1018416,1521744,752836,392000,55860
2021-01-08,375732,1242444,1021748,1521744,753816,462756,61740
2021-01-09,334572,1242444,1027628,1521744,753816,496272,47236
2021-01-10,334964,1242444,1027628,1521744,753424,460012,65856
2021-01-11,381220,1242444,1025276,1521744,753816,472164,90944
2021-01-12,397488,1242640,1013124,1521744,753816,495096,89180
2021-01-13,385532,1242640,996072,1521548,753816,513520,110152
2021-01-14,371420,1242640,985488,1521744,753816,561344,119364
2021-01-15,375144,1242052,977648,1521744,753816,579376,117600
2021-01-16,389648,1242444,976080,1521744,753816,609364,116032
2021-01-17,376908,1242640,981372,1521744,753816,639548,107408
2021-01-18,372792,1242248,1009008,1521744,753816,632884,113288
2021-01-19,373380,1242052,1006068,1517236,753816,656404,101920
2021-01-20,377300,1241856,1007832,1521548,753816,714616,120932
2021-01-21,390236,1242052,1017240,1521744,753816,750092,175028
2021-01-22,394548,1242444,1005480,1521548,753816,779884,204428
2021-01-23,397096,1242248,1007440,1514688,753816,793996,194432
2021-01-24,384944,1242444,1005480,1517432,753816,793800,222460
2021-01-25,372204,1242640,1003324,1521744,753816,788704,255388
2021-01-26,357700,1242444,1011752,1521744,753816,784980,308112
2021-01-27,366128,1242444,1027628,1521744,753816,795564,339080
2021-01-28,380240,1242444,1027628,1521744,753816,784784,288708
2021-01-29,381024,1242248,1027432,1521744,753816,785764,276360
2021-01-30,381024,1242248,1025668,1521744,753816,784784,306152
2021-01-31,401408,1242444,1026844,1521744,753816,771260,369460
2021-02-01,400820,1242248,1026256,1521744,753816,766556,344960
2021-02-02,395724,1236172,1008224,1521744,753816,751660,332612
2021-02-03,392196,1233428,983920,1521744,751464,759108,350252
2021-02-04,389452,1238524,990388,1521744,747348,775572,365540
2021-02-05,391216,1240680,997836,1521744,742644,780864,379260
2021-02-06,390824,1241072,1012732,1521744,743036,774200,395136
2021-02-07,406896,1242640,1019984,1521744,751268,769104,411208
2021-02-08,407092,1242640,1019200,1521744,753816,762440,406896
2021-02-09,412188,1242444,1010184,1521744,752248,760872,423164
2021-02-10,419440,1240680,1009988,1521744,750876,787332,495292
2021-02-11,411404,1241464,1018808,1521744,750288,790272,532532
2021-02-12,427280,1242640,1027432,1521744,752640,796348,538412
2021-02-13,427476,1242640,1027628,1521744,753816,797720,529396
2021-02-14,422184,1242640,1025668,1521744,753816,797916,525084
2021-02-15,398664,1242640,1024100,1521744,753816,797916,508424
2021-02-16,358092,1242640,1023316,1521744,753816,797916,497644
2021-02-17,359464,1242640,1024100,1521744,753816,797524,460600
2021-02-18,346724,1242640,1027628,1521744,753816,797916,455112
2021-02-19,335552,1242640,1027628,1521744,753816,797916,476672
2021-02-20,335552,1242640,1027628,1521744,753816,797916,476672
2021-02-21,270676,1242640,1027628,1521744,753816,795368,482944
2021-02-22,270676,1242640,1027628,1521744,753816,795368,482944
2021-02-23,292040,1242640,1027628,1521744,753816,794584,432964
2021-02-24,315952,1242640,1027628,1521744,753816,791252,362208
2021-02-25,337904,1242640,1027628,1521744,753620,789096,335160
2021-02-26,341628,1242640,1027628,1521744,750484,787332,331436
2021-02-27,343588,1242640,1027628,1521744,748524,786156,343196
2021-02-28,355348,1242640,1026844,1521744,746368,782628,358288
2021-03-01,362012,1242640,1026844,1521744,752640,766556,336532
2021-03-02,368284,1242640,1025472,1521744,753816,748524,330064
2021-03-03,376516,1242640,1025472,1521744,753816,744996,346920
2021-03-04,389648,1242640,1027040,1521744,753816,755188,370440
2021-03-05,364364,1241464,1014496,1521548,753816,775768,392000
2021-03-06,352212,1242640,1024884,1521744,753816,789880,410424
2021-03-07,385336,1242640,1027040,1521744,753816,794192,420812
2021-03-08,381416,1242640,1003128,1521744,753816,797916,456680
2021-03-09,383572,1242640,1012144,1517040,753816,797916,503132
2021-03-10,374556,1242640,1027628,1521744,753816,797720,530768
2021-03-11,359660,1242640,1027628,1521744,753816,797524,527240
2021-03-12,373380,1242444,1027628,1521744,753228,796936,494704
2021-03-13,368872,1242640,1017436,1521744,753816,796936,506072
2021-03-14,367500,1242444,1004696,1521744,753816,797328,528220
